time_received,time_viewed,reward,difficulty,duration,channels_email,channels_mobile,channels_social,channels_web,offer_type_bogo,offer_type_discount,offer_type_informational,time_completed,amount,age,income,gender_F,gender_M,gender_O,gender_U,account_age
0.29166666666666663,0.3615819209039548,0.2,0.23333333333333336,0.380952380952381,1.0,1.0,1.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.33613445378151263,0.07582028724943271,0.6506024096385542,0.7999999999999999,0.0,1.0,0.0,0.0,0.2605595172792101
0.29166666666666663,0.0,0.5,0.5,0.5714285714285714,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3641456582633053,0.07797972226213981,0.5301204819277109,0.5555555555555556,0.0,1.0,0.0,0.0,0.38398244651673064
0.8541666666666666,0.4194915254237288,0.75,0.75,0.6428571428571428,1.0,0.5,0.5,1.0,0.5,0.5,0.0,0.7436974789915967,0.13309789202369868,0.3855421686746988,0.8222222222222223,0.0,1.0,0.0,0.0,0.21612726275370264
1.0,0.8898305084745762,0.2,0.5,0.9999999999999998,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.8403361344537815,0.05425589211154928,0.9156626506024097,0.2222222222222222,0.0,1.0,0.0,0.0,0.7328579264947889
0.7916666666666666,0.0,0.35000000000000003,0.375,0.5714285714285714,1.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.49397590361445787,0.5222222222222223,0.0,1.0,0.0,0.0,0.15523861766319258
0.5833333333333333,0.5,0.30000000000000004,0.35000000000000003,0.5714285714285714,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.48739495798319327,0.11319056747301857,0.40963855421686746,0.5555555555555556,0.0,0.0,1.0,0.0,0.47833241908941304
0.575,0.6338983050847458,0.68,0.5,0.4857142857142856,1.0,1.0,0.8,1.0,0.6,0.4,0.0,0.7680672268907562,0.7298182255086869,0.4819277108433735,0.7999999999999999,1.0,0.0,0.0,0.0,0.014262205156335694
0.5833333333333333,0.0,0.2,0.5,0.9999999999999998,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.18072289156626506,0.1333333333333333,0.0,1.0,0.0,0.0,0.11848601206801979
0.35416666666666663,0.0,0.35000000000000003,0.75,0.7857142857142856,1.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1204819277108434,0.055555555555555525,0.0,1.0,0.0,0.0,0.16236972024136043
0.5729166666666666,0.5614406779661016,0.2,0.30000000000000004,0.5714285714285714,1.0,1.0,0.75,1.0,0.0,0.75,0.25,0.41596638655462187,0.03709285459146765,0.048192771084337366,0.21111111111111114,1.0,0.0,0.0,0.0,0.33900164563905644
0.875,0.0,0.5,1.0,0.9999999999999998,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.19277108433734944,0.08888888888888885,0.0,1.0,0.0,0.0,0.03730115194733952
0.7916666666666666,0.0,0.5,0.625,0.7857142857142856,1.0,0.5,0.0,1.0,0.5,0.5,0.0,0.3067226890756303,0.013541478898274333,0.42168674698795183,0.1111111111111111,0.0,1.0,0.0,0.0,0.09818979703784969
0.5,0.0,0.1,0.25,0.35714285714285715,1.0,1.0,0.0,1.0,0.0,0.5,0.5,0.5252100840336135,0.28351627350283926,0.4819277108433735,0.9444444444444445,1.0,0.0,0.0,0.0,0.12452002194185408
0.6458333333333333,0.6016949152542372,0.5,0.25,0.14285714285714285,1.0,1.0,1.0,0.5,0.5,0.0,0.5,0.5756302521008403,0.026340651251168936,0.048192771084337366,0.0222222222222222,0.0,1.0,0.0,0.0,0.5183763027975864
0.7291666666666666,0.0,0.2,0.5,0.5714285714285714,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7058823529411765,0.334353060058424,0.6385542168674699,0.5,0.0,1.0,0.0,0.0,0.31486560614371906
0.8541666666666666,0.8389830508474576,0.2,0.5,0.9999999999999998,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5966386554621849,0.04521324449889577,0.7710843373493976,0.033333333333333326,1.0,0.0,0.0,0.0,0.7257268239166209
0.0,0.0,1.0,0.5,0.5714285714285714,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2650602409638554,0.38888888888888884,0.0,1.0,0.0,0.0,0.3543609434997258
1.0,0.0,0.5,1.0,0.9999999999999998,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.20481927710843376,0.4444444444444444,0.0,1.0,0.0,0.0,0.08228195282501372
0.6458333333333333,0.6038135593220338,0.325,0.5875,0.6785714285714284,1.0,0.5,0.25,1.0,0.0,0.75,0.25,0.5378151260504201,0.06823600734173038,0.6626506024096386,0.16666666666666663,0.0,1.0,0.0,0.0,0.45529347229840933
0.6458333333333333,0.0,0.6000000000000001,0.5,0.5714285714285714,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.36554621848739494,0.03293143793155339,0.4457831325301205,0.7111111111111111,0.0,1.0,0.0,0.0,0.3976961053208997
0.5833333333333333,0.0,0.5,1.0,0.9999999999999998,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.32530120481927716,0.24444444444444446,0.0,1.0,0.0,0.0,0.10586944596818426
0.47619047619047616,0.7457627118644068,0.7857142857142857,0.7142857142857144,0.7551020408163265,1.0,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.0,0.32533013205282113,0.5691020243982071,0.4698795180722891,0.5555555555555556,0.0,1.0,0.0,0.0,0.256171146461876
0.5833333333333333,0.5677966101694916,1.0,0.5,0.5714285714285714,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.47058823529411764,0.1437826094891931,0.45783132530120485,0.6777777777777777,1.0,0.0,0.0,0.0,0.083927591881514
0.29166666666666663,0.0,0.0,0.0,0.14285714285714285,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.3697478991596639,0.0,0.4457831325301205,0.8222222222222223,0.0,1.0,0.0,0.0,0.33900164563905644
1.0,0.0,0.0,0.0,0.14285714285714285,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.9411764705882353,0.013541478898274333,0.43847619821613604,0.3933887952032977,0.0,0.0,0.0,1.0,0.11519473395501922
0.6785714285714285,0.3280871670702179,0.5,0.6785714285714286,0.693877551020408,1.0,0.42857142857142855,0.42857142857142855,1.0,0.42857142857142855,0.5714285714285714,0.0,0.6374549819927972,0.4957839408723505,0.012048192771084348,0.2222222222222222,0.0,1.0,0.0,0.0,0.40098738343390006
0.4305555555555555,0.0,0.0,0.0,0.14285714285714285,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.48179271708683474,0.010797192403978218,0.43847619821613604,0.3933887952032977,0.0,0.0,0.0,1.0,0.4465167306637411
0.46875,0.2923728813559322,0.4,0.48750000000000004,0.6785714285714284,1.0,0.75,0.5,1.0,0.25,0.75,0.0,0.3487394957983193,0.0779872229868559,0.6024096385542169,0.0222222222222222,1.0,0.0,0.0,0.0,0.2660449808008777
0.5833333333333333,0.0,0.2,0.5,0.5714285714285714,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.546218487394958,0.04638294138398048,0.40963855421686746,0.08888888888888885,0.0,1.0,0.0,0.0,0.0471749862863412
0.0,0.17796610169491525,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.10084033613445378,0.0,0.4698795180722891,0.2777777777777778,0.0,1.0,0.0,0.0,0.18595721338453097
0.6458333333333333,0.0,0.5,0.4375,0.5714285714285714,1.0,0.75,0.25,0.75,0.5,0.25,0.25,0.3760504201680672,0.05959825298950592,0.8192771084337349,0.8777777777777779,1.0,0.0,0.0,0.0,0.05759736697750961
0.5,0.0,0.25,0.125,0.28571428571428564,1.0,1.0,0.5,0.5,0.5,0.0,0.5,0.453781512605042,0.13725931082882234,0.4337349397590361,0.9666666666666667,1.0,0.0,0.0,0.0,0.17114646187602855
0.29166666666666663,0.5847457627118644,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.33613445378151263,0.01156199334712211,0.43847619821613604,0.3933887952032977,0.0,0.0,0.0,1.0,0.12452002194185408
1.0,0.0,0.5,0.25,0.5714285714285714,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8192771084337349,0.47777777777777775,1.0,0.0,0.0,0.0,0.21886999451453648
0.5833333333333333,0.711864406779661,0.5,0.25,0.28571428571428564,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.31092436974789917,0.10684721755913285,0.5903614457831325,0.5444444444444444,0.0,1.0,0.0,0.0,0.18595721338453097
0.14583333333333331,0.0,0.1,0.25,0.35714285714285715,1.0,1.0,0.0,1.0,0.0,0.5,0.5,0.06722689075630252,0.0,0.6265060240963856,0.33333333333333337,0.0,1.0,0.0,0.0,0.08063631376851343
0.29166666666666663,0.3050847457627119,0.5,1.0,0.9999999999999998,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.29411764705882354,0.10918661132930227,0.5180722891566265,0.9777777777777777,1.0,0.0,0.0,0.0,0.5595172792100932
0.6458333333333333,0.6207627118644068,0.35000000000000003,0.375,0.6428571428571428,1.0,1.0,1.0,0.5,0.25,0.5,0.25,0.4831932773109244,0.17705146526426718,0.40963855421686746,0.9444444444444445,1.0,0.0,0.0,0.0,0.46845858475041136
0.875,0.7203389830508474,0.5,0.25,0.28571428571428564,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.7058823529411765,0.0575850275846901,0.6265060240963856,0.5111111111111111,1.0,0.0,0.0,0.0,0.14207350521119033
0.5,0.576271186440678,0.2,0.5,0.9999999999999998,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.2605042016806723,0.11260572332089504,0.45783132530120485,0.7666666666666667,0.0,1.0,0.0,0.0,0.469555677454745
0.38888888888888884,0.0,0.16666666666666669,0.33333333333333337,0.42857142857142855,1.0,0.6666666666666666,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.16806722689075632,0.0,0.3132530120481928,0.055555555555555525,1.0,0.0,0.0,0.0,0.3038946791003839
0.29166666666666663,0.0,0.0,0.0,0.14285714285714285,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.3697478991596639,0.019479934479126295,0.3373493975903614,0.055555555555555525,0.0,1.0,0.0,0.0,0.008776741634668128
0.5833333333333333,0.25,0.25,0.5,0.5714285714285714,1.0,0.5,0.0,1.0,0.0,0.5,0.5,0.6596638655462185,0.05133165204404692,0.7951807228915664,0.48888888888888893,1.0,0.0,0.0,0.0,0.15633571036752603
0.7291666666666666,0.3050847457627119,0.25,0.5,0.49999999999999994,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.2857142857142857,0.0,0.048192771084337366,0.30000000000000004,0.0,1.0,0.0,0.0,0.0718595721338453
0.6458333333333333,0.576271186440678,1.0,0.5,0.5714285714285714,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.47058823529411764,0.05394097322436276,0.5301204819277109,0.6666666666666666,0.0,1.0,0.0,0.0,0.58036204059243
0.6145833333333333,0.1461864406779661,0.225,0.3125,0.5357142857142856,1.0,1.0,0.5,0.75,0.25,0.5,0.25,0.18067226890756302,0.016342000448451736,0.4698795180722891,0.5444444444444444,1.0,0.0,0.0,0.0,0.03017004936917167
0.5416666666666666,0.11864406779661017,0.225,0.5,0.5357142857142856,1.0,0.75,0.25,0.75,0.0,0.75,0.25,0.025210084033613446,0.024901024810728388,0.07228915662650606,0.28888888888888886,0.0,1.0,0.0,0.0,0.8392759188151399
0.4305555555555555,0.6045197740112994,0.15000000000000002,0.33333333333333337,0.5714285714285714,1.0,0.8333333333333334,0.3333333333333333,1.0,0.0,0.5,0.5,0.4215686274509804,0.22746835281957187,0.5783132530120482,0.30000000000000004,1.0,0.0,0.0,0.0,0.5156335710367527
0.6666666666666666,0.1807909604519774,0.23333333333333336,0.5,0.5714285714285714,1.0,0.6666666666666666,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.6106442577030813,0.07313598384939908,0.6024096385542169,0.5111111111111111,1.0,0.0,0.0,0.0,0.5238617663192541
0.4305555555555555,0.4350282485875706,0.33333333333333337,0.16666666666666669,0.23809523809523808,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.0,0.3333333333333333,0.5938375350140056,0.17014575442305643,0.4337349397590361,0.0,1.0,0.0,0.0,0.0,0.20735052111903451
1.0,0.0,0.5,1.0,0.9999999999999998,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8907563025210085,0.11184091755102997,0.02409638554216867,0.14444444444444443,0.0,1.0,0.0,0.0,0.5134393856280856
0.0,0.4830508474576271,0.0,0.0,0.14285714285714285,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.13445378151260504,0.0,0.45783132530120485,0.055555555555555525,0.0,1.0,0.0,0.0,0.1437191442676906
0.7916666666666666,0.3601694915254237,0.1,0.25,0.28571428571428564,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.2857142857142857,0.0,0.5180722891566265,0.7777777777777778,0.0,1.0,0.0,0.0,0.5825562260010971
0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.13445378151260504,0.035315817279437015,0.6506024096385542,0.16666666666666663,0.0,1.0,0.0,0.0,0.10148107515085025
0.7222222222222222,0.7175141242937854,0.33333333333333337,0.16666666666666669,0.42857142857142855,1.0,1.0,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.6554621848739496,0.105242638101081,0.5180722891566265,0.5333333333333333,0.0,1.0,0.0,0.0,0.15633571036752603
0.578125,0.809322033898305,0.5,0.25,0.28571428571428564,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3508403361344538,0.49010256366340127,0.5180722891566265,0.04444444444444445,0.0,1.0,0.0,0.0,0.3296763576522216
1.0,0.0,1.0,0.5,0.5714285714285714,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4698795180722891,0.9555555555555556,1.0,0.0,0.0,0.0,0.5375754251234229
0.5833333333333333,0.0,0.5,0.625,0.7857142857142856,1.0,0.5,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.43847619821613604,0.3933887952032977,0.0,0.0,0.0,1.0,0.04936917169500821
0.875,0.8389830508474576,1.0,0.5,0.5714285714285714,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.7058823529411765,0.12461760033288159,0.40963855421686746,0.7222222222222222,0.0,1.0,0.0,0.0,0.38398244651673064
0.5,0.5932203389830508,0.5,1.0,0.9999999999999998,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.33613445378151263,0.16731149373428522,0.5060240963855421,0.23333333333333328,1.0,0.0,0.0,0.0,0.06911684037301147
0.7083333333333333,0.0,0.5,1.0,0.9999999999999998,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6218487394957983,0.11422529636261124,0.674698795180723,0.4666666666666667,1.0,0.0,0.0,0.0,0.13055403181568837
0.7083333333333333,0.0,0.5,0.25,0.5714285714285714,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5966386554621849,0.028387618386706587,0.060240963855421686,0.033333333333333326,1.0,0.0,0.0,0.0,0.5436094349972572
0.7638888888888888,0.0,0.30000000000000004,0.41666666666666674,0.5714285714285714,1.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.10843373493975902,0.09999999999999998,0.0,1.0,0.0,0.0,0.008776741634668128
0.7916666666666666,0.0,0.5,1.0,0.9999999999999998,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.48739495798319327,0.1449972957061085,0.49397590361445787,0.5111111111111111,0.0,1.0,0.0,0.0,0.20625342841470107
0.9375,0.0,0.25,0.125,0.21428571428571425,1.0,1.0,0.5,1.0,0.5,0.0,0.5,0.9033613445378151,0.1231779674568128,0.674698795180723,0.6777777777777777,1.0,0.0,0.0,0.0,0.34119583104772355
0.7916666666666666,0.8220338983050848,0.5,0.25,0.5714285714285714,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5966386554621849,0.07000180000231511,0.8313253012048194,0.5222222222222223,1.0,0.0,0.0,0.0,0.004936917169500843
0.4702380952380952,0.5024213075060533,0.7857142857142857,0.5,0.5714285714285714,1.0,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.45138055222088835,0.9650247999140809,0.42168674698795183,0.6444444444444445,1.0,0.0,0.0,0.0,0.5485463521667581
0.6833333333333333,0.6711864406779661,0.36000000000000004,0.5,0.5142857142857142,1.0,1.0,0.2,1.0,0.2,0.8,0.0,0.6403361344537815,0.2196598849417789,0.3614457831325302,0.24444444444444446,0.0,1.0,0.0,0.0,0.990674712013165
0.14583333333333331,0.0,0.25,0.5,0.5714285714285714,1.0,0.5,0.0,1.0,0.0,0.5,0.5,0.18487394957983194,0.007423069744216127,0.37349397590361444,0.47777777777777775,0.0,1.0,0.0,0.0,0.2995063082830499
0.14583333333333331,0.2923728813559322,0.25,0.5,0.49999999999999994,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.16806722689075632,0.0,0.3132530120481928,0.5111111111111111,1.0,0.0,0.0,0.0,0.07460230389467903
0.4861111111111111,0.3163841807909604,0.2,0.23333333333333336,0.42857142857142855,1.0,1.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.3333333333333333,0.38095238095238093,0.13460500317695503,0.42168674698795183,0.6,1.0,0.0,0.0,0.0,0.251782775644542
0.29166666666666663,0.0,0.23333333333333336,0.5,0.5714285714285714,1.0,0.6666666666666666,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.3585434173669468,0.05035690606994927,0.5060240963855421,0.48888888888888893,1.0,0.0,0.0,0.0,0.5852989577619309
0.9375,0.4533898305084746,0.1,0.25,0.49999999999999994,1.0,1.0,1.0,0.5,0.0,0.5,0.5,0.8277310924369748,0.05463829499648182,0.13253012048192772,0.011111111111111072,1.0,0.0,0.0,0.0,0.32473944048272074
0.71875,0.4025423728813559,0.35000000000000003,0.375,0.6785714285714284,1.0,1.0,0.75,0.75,0.25,0.5,0.25,0.36554621848739494,0.1033493763820458,0.4337349397590361,0.9888888888888888,1.0,0.0,0.0,0.0,0.5518376302797586
0.5833333333333333,0.0,0.2,0.5,0.5714285714285714,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.43847619821613604,0.3933887952032977,0.0,0.0,0.0,1.0,0.25123422929237516
1.0,0.0,0.0,0.0,0.14285714285714285,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.9411764705882353,0.0,0.02409638554216867,0.14444444444444443,1.0,0.0,0.0,0.0,0.17882611080636313
0.38888888888888884,0.0,0.23333333333333336,0.5,0.5714285714285714,1.0,0.6666666666666666,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.2801120448179272,0.04800251585583629,0.6265060240963856,0.688888888888889,1.0,0.0,0.0,0.0,0.14207350521119033
0.7083333333333333,0.0,0.5,0.25,0.5714285714285714,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6144578313253012,0.5444444444444444,1.0,0.0,0.0,0.0,0.11958310477235323
0.35416666666666663,0.4110169491525424,0.25,0.5,0.49999999999999994,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.3823529411764706,0.06750494786115714,0.5301204819277109,0.3555555555555555,1.0,0.0,0.0,0.0,0.23093801426220517
0.29166666666666663,0.0,0.2,0.5,0.5714285714285714,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2605042016806723,0.09285585285078467,0.4337349397590361,0.3111111111111111,1.0,0.0,0.0,0.0,0.26330224904004385
0.7797619047619048,0.6973365617433415,0.24285714285714285,0.5714285714285715,0.6326530612244896,1.0,0.8571428571428571,0.0,1.0,0.0,1.0,0.0,0.6470588235294118,0.3014344783668888,0.5542168674698795,0.5111111111111111,0.0,1.0,0.0,0.0,0.3252879868348876
0.29166666666666663,0.5932203389830508,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.33613445378151263,0.0,0.2530120481927711,0.4555555555555556,0.0,1.0,0.0,0.0,0.22874382885353817
0.3333333333333333,0.0,0.23333333333333336,0.25,0.42857142857142855,1.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4565826330532213,0.03425109389305016,0.5903614457831325,0.09999999999999998,0.0,1.0,0.0,0.0,0.5106966538672518
0.6458333333333333,0.0,0.5,0.625,0.7857142857142856,1.0,0.5,0.0,1.0,0.5,0.5,0.0,0.2689075630252101,0.013384019454681075,0.49397590361445787,0.1333333333333333,0.0,1.0,0.0,0.0,0.6220515633571037
0.29166666666666663,0.4745762711864407,0.0,0.0,0.14285714285714285,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.3697478991596639,0.0,0.43847619821613604,0.3933887952032977,0.0,0.0,0.0,1.0,0.48436642896324733
0.4305555555555555,0.4378531073446328,0.30000000000000004,0.41666666666666674,0.7142857142857142,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.0,0.3697478991596639,0.08444304229743439,0.7831325301204819,0.4111111111111111,1.0,0.0,0.0,0.0,0.04059243006034008
0.0,0.864406779661017,0.0,0.0,0.14285714285714285,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.13445378151260504,0.18386719029111856,0.6024096385542169,0.30000000000000004,1.0,0.0,0.0,0.0,0.21667580910586948
0.7083333333333333,0.6016949152542372,0.30000000000000004,0.35000000000000003,0.5714285714285714,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5714285714285714,0.09182112396119199,0.1204819277108434,0.37777777777777777,0.0,1.0,0.0,0.0,0.32089961601755357
0.7222222222222222,0.4067796610169492,0.7333333333333334,0.5,0.4761904761904761,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.6610644257703081,0.0851178665433589,0.6265060240963856,0.37777777777777777,0.0,1.0,0.0,0.0,0.47065277015907847
0.38888888888888884,0.7288135593220338,0.2,0.5,0.5714285714285714,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.24369747899159663,0.11597984598065714,0.4698795180722891,0.38888888888888884,0.0,1.0,0.0,0.0,0.26165660998354356
0.4861111111111111,0.556497175141243,0.5,0.25,0.380952380952381,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.38095238095238093,0.08231359588219558,0.3373493975903614,0.47777777777777775,1.0,0.0,0.0,0.0,0.6862314865606144
